Menu,Menubar,MENUITEM2,Page,Display only,Actions,7
MANAGE_NEED_ANALYSIS,USE2,INAS_SIMULATION_21,INAS_SIM_PAR2_15,0,2,2
MANAGE_NEED_ANALYSIS,USE2,INAS_SIMULATION_21,INAS_SIM_STU1_21,0,2,2
MANAGE_NEED_ANALYSIS,USE2,INAS_SIMULATION_21,INAS_SIM_STU2_15,0,2,2
MANAGE_NEED_ANALYSIS,INQUIRE,BUDGET_REVIEW,BUDGET_SUMMARY,0,2,2
MANAGE_NEED_ANALYSIS,INQUIRE,INST_CORRECTION_AUDITS,INST_CORRECTION_AUDITS,0,2,2
MANAGE_NEED_ANALYSIS,INQUIRE,ISIR_CORRECTION_AUDITS,ISIR_CORRECTION_AUDITS,0,2,2
MANAGE_NEED_ANALYSIS,INQUIRE,STDNT_BDGT_ASGN,STDNT_BUDGET_ASGN,0,2,2
MANAGE_NEED_ANALYSIS,INQUIRE,STDNT_VERIF_DTL,STDNT_VERIF_DTL1,0,2,2
MANAGE_NEED_ANALYSIS,INQUIRE,VERIF_COMP_SMRY,VERIF_COMP_SMRY,0,2,2
MANAGE_NEED_ANALYSIS,INQUIRE,VERIF_CONSL_SMRY,VERIF_CONSL_SMRY,0,2,2
MANAGE_NEED_ANALYSIS,USE,AUTO_VERIFICATION,VERIF_COMP_DTL,0,2,2
MANAGE_NEED_ANALYSIS,INQUIRE,INAS_SUMMARY_23_24,INST_INAS_SMRY_24,0,2,2
MANAGE_NEED_ANALYSIS,USE2,INAS_SIMULATION_24,INAS_SIM_OVRD_24,0,2,2
MANAGE_NEED_ANALYSIS,USE2,INAS_SIMULATION_24,INAS_SIM_PAR1_24,0,2,2
MANAGE_NEED_ANALYSIS,USE2,INAS_SIMULATION_24,INAS_SIM_PAR2_24,0,2,2
MANAGE_NEED_ANALYSIS,USE2,INAS_SIMULATION_24,INAS_SIM_STU1_24,0,2,2
MANAGE_NEED_ANALYSIS,USE2,INAS_SIMULATION_24,INAS_SIM_STU2_24,0,2,2
MANAGE_NEED_ANALYSIS,USE,REVIEW_USER_EDITS,STDNT_FA_EDIT_MSGS,0,2,2
MANAGE_NEED_ANALYSIS,USE,STDNT_BDGT_CALC,STDNT_BDGT_CALC,0,2,2
MANAGE_NEED_ANALYSIS,USE2,INAS_SIMULATION_18,INAS_SIM_OVRD_15,0,2,2
MANAGE_NEED_ANALYSIS,USE2,INAS_SIMULATION_18,INAS_SIM_PAR1_15,0,2,2
MANAGE_NEED_ANALYSIS,USE2,INAS_SIMULATION_18,INAS_SIM_PAR2_15,0,2,2
MANAGE_NEED_ANALYSIS,USE2,INAS_SIMULATION_18,INAS_SIM_STU1_15,0,2,2
MANAGE_NEED_ANALYSIS,USE2,INAS_SIMULATION_18,INAS_SIM_STU2_15,0,2,2
MANAGE_NEED_ANALYSIS,INQUIRE,INAS_SUMMARY_24_25,INST_INAS_SMRY_25,0,2,2
MANAGE_NEED_ANALYSIS,USE,SFA_VERIFICATION25,VERIF19_FORM1,0,2,2
MANAGE_NEED_ANALYSIS,USE,SFA_VERIFICATION25,VERIF21_FORM2,0,2,2
MANAGE_NEED_ANALYSIS,USE,SFA_VERIFICATION25,VERIF19_FORM3,0,2,2
MANAGE_NEED_ANALYSIS,USE,SFA_VERIFICATION25,SFA_FEDADFIN_IN_19,0,2,2
MANAGE_NEED_ANALYSIS,USE,SFA_VERIFICATION25,SFA_FED_UNTX_IN_19,0,2,2
MANAGE_NEED_ANALYSIS,USE,SFA_VERIFICATION25,SFA_INST_UTX_IN_19,0,2,2
MANAGE_NEED_ANALYSIS,USE,SFA_VERIFICATION25,SFA_INSTOTH_TAX_21,0,2,2
MANAGE_NEED_ANALYSIS,USE,SFA_VERIFICATION25,VERIF_TAX_CONSL_19,0,2,2
MANAGE_NEED_ANALYSIS,USE,SFA_VERIFICATION25,VERIF02_FORM_WSA,0,2,2
MANAGE_NEED_ANALYSIS,USE,SFA_VERIFICATION25,VERIF04_FORM_WSB,0,2,2
MANAGE_NEED_ANALYSIS,USE,SFA_VERIFICATION25,VERIF02_FORM_WSC,0,2,2
MANAGE_NEED_ANALYSIS,USE2,INAS_SIMULATION_22,INAS_SIM_OVRD_15,0,2,2
MANAGE_NEED_ANALYSIS,USE2,INAS_SIMULATION_22,INAS_SIM_PAR1_21,0,2,2
MANAGE_NEED_ANALYSIS,USE2,INAS_SIMULATION_22,INAS_SIM_PAR2_15,0,2,2
MANAGE_NEED_ANALYSIS,USE2,INAS_SIMULATION_22,INAS_SIM_STU1_21,0,2,2
MANAGE_NEED_ANALYSIS,USE2,INAS_SIMULATION_22,INAS_SIM_STU2_15,0,2,2
PACKAGE_AID,INQUIRE1,AGGREGATE_AID,STDNT_AGGR_AWDS,0,2,2
PACKAGE_AID,INQUIRE1,AGGREGATE_AID,STDNT_AGGR_SCHL,0,2,2
PACKAGE_AID,INQUIRE1,ANTICIPATED_AID_ITEM_TYPE,ANTICIPATED_AID_DETAIL,0,2,2
PACKAGE_AID,INQUIRE1,ANTICIPATED_AID_TERM,ANTICIPTD_AID_SUMM,0,2,2
PACKAGE_AID,INQUIRE1,AS_OF_STATUS,AS_OF_AWRD_SUMMRY,0,2,2
PACKAGE_AID,INQUIRE1,AS_OF_STATUS,AS_OF_ISIR_SUMMRY,0,2,2
PACKAGE_AID,INQUIRE1,AWARD_ACTIVITY_SUMMARY,ACTIVITY_LOG,0,2,2
PACKAGE_AID,INQUIRE1,AWARD_CATEGORY_SUMMARY,CATEGORY_SUMMARY,0,2,2
PACKAGE_AID,INQUIRE1,AWARD_NOTIF_INQ,AWARD_NOTIF_DETAIL,0,2,2
PACKAGE_AID,INQUIRE1,SFA_EA_LOAD_DTL,SFA_EA_LOAD_DTL,0,2,2
PACKAGE_AID,INQUIRE1,SFA_EA_LOAD_HDR,SFA_EA_LOAD_HDR,0,2,2
PACKAGE_AID,INQUIRE1,SFA_EA_STAGE_INQRY,SFA_EA_STAGE_INQRY,0,2,2
PACKAGE_AID,INQUIRE1,SFA_STU_AGGR_PROG,SFA_STDNT_AGGRPROG,0,2,2
PACKAGE_AID,INQUIRE1,STDNT_AWRD_INQUIRY,STDNT_AWRD_INQUIRY,0,2,2
PACKAGE_AID,INQUIRE1,STDNT_AWRD_INQUIRY,STDNT_AWRD_TERM,0,2,2
PACKAGE_AID,INQUIRE1,STDNT_DISB,STDNT_DISB1,0,2,2
PACKAGE_AID,INQUIRE2,PKG_BATCH_ERROR,PKG_BATCH_ERR,0,2,2
PACKAGE_AID,INQUIRE2,PKG_BATCH_STDNT,PKG_BATCH_STDNT,0,2,2
PACKAGE_AID,INQUIRE2,PKG_BATCH_STDNT,PKG_BATCH_AWD,0,2,2
PACKAGE_AID,INQUIRE2,PKG_BATCH_SUMM,PKG_BATCH_SUMM,0,2,2
PACKAGE_AID,INQUIRE2,SFA_BRPKG_DETAIL,SFA_BRPKG_AWDDTL,0,2,2
PACKAGE_AID,INQUIRE2,SFA_BRPKG_DETAIL,SFA_BRPKG_STUDTL,0,2,2
PACKAGE_AID,INQUIRE2,SFA_BRPKG_ERROR,SFA_BRPKG_ERROR,0,2,2
PACKAGE_AID,INQUIRE2,SFA_BRPKG_SUMM,SFA_BRPKG_SUMM,0,2,2
PACKAGE_AID,INQUIRE2,SFA_EA_SS_INQUIRY,SFA_EA_SS_INQUIRY,0,2,2
PACKAGE_AID,INQUIRE2,SS_FA_AU_STATUS,SS_FA_AU_STATUS,0,2,2
PACKAGE_AID,USE,ANTICIPTD_AID_EDIT,ANTICIPTD_AID_EDIT,0,2,2
PACKAGE_AID,USE,AWARD_ENTRY_MC,STDNT_AWARD_NEED,0,2,2
PACKAGE_AID,USE,AWARD_ENTRY_MC,STDNT_AWARD_ENTRY3,0,2,2
PACKAGE_AID,USE,AWARD_ENTRY_MC,STDNT_TERMDATA_SUM,0,2,2
PACKAGE_AID,USE,AWARD_MANUAL_MC,STDNT_AWARD_ENTRY5,0,2,2
PACKAGE_AID,USE,AWARD_MANUAL_MC,STDNT_AWARD_NEED,0,2,2
PACKAGE_AID,USE,AWARD_MANUAL_MC,STDNT_TERMDATA_SUM,0,2,2
PACKAGE_AID,USE,AWARD_NOTIF_DETAIL,AWARD_NOTIF_DETAIL,0,2,2
PACKAGE_AID,USE,AWARD_OVERRIDE_MC,STDNT_AWARD_NEED,0,2,2
PACKAGE_AID,USE,AWARD_OVERRIDE_MC,STDNT_AWARD_ENTRY4,0,2,2
PACKAGE_AID,USE,AWARD_OVERRIDE_MC,STDNT_TERMDATA_SUM,0,2,2
PACKAGE_AID,USE,AWARD_SUMMARY_MASS_ACTION,MASS_ACTIONS,0,2,2
PACKAGE_AID,USE,DISBURSE_AID,STDNT_DISB_PROCESS,0,2,2
PACKAGE_AID,USE,DISBURSE_AID_WO,STDNT_DISB_PROC_WO,0,2,2
PACKAGE_AID,USE,FA_BPKG_PLANQRY,FA_BPKG_PLANQRY,0,2,2
PACKAGE_AID,USE,FA_BPKG_STDPLAN,FA_BPKG_STDPLAN,0,2,2
PACKAGE_AID,USE,MASS_PKG_STDLIST,FA_BPKG_STDLIST,0,2,2
PACKAGE_AID,USE,PACKAGING_STATUS_SUMMARY,STUDENT_AID_PACKAGE,0,2,2
PACKAGE_AID,USE,REVIEW_USER_EDITS,STDNT_FA_EDIT_MSGS,0,2,2
PACKAGE_AID,USE,SFA_EASTAGE_STDNT,SFA_EA_STAGE_STDNT,0,2,2
PACKAGE_AID,USE,SFA_EASTAGE_STDNT,SFA_EA_AWARD_SUMVW,0,2,2
PACKAGE_AID,USE,SFA_EA_STAGE_ADD,SFA_EA_STAGE_ADD,0,2,2
PACKAGE_AID,USE,SFA_EA_STAGE_MGMT,SFA_EA_STAGE_MGMT,0,2,2
PACKAGE_AID,USE,SFA_EA_STAGE_MGMT1,SFA_EA_STAGE_MGMT1,0,2,2
PACKAGE_AID,USE,SFA_EA_STAGE_MGMT2,SFA_EA_AWARD_SUMVW,0,2,2
PACKAGE_AID,USE,SFA_EA_STAGE_MGMT2,SFA_EA_STAGE_MGMT2,0,2,2
PACKAGE_AID,USE,SFA_EA_STAGE_MGMT3,SFA_EA_STAGE_MGMT3,0,2,2
PACKAGE_AID,USE,SFA_RPKG_PLAN_INQ,SFA_RPKG_PLAN_INQ,0,2,2
PACKAGE_AID,USE,SFA_RPKG_STDNTLIST,SFA_RPKG_STDNTLIST,0,2,2
PACKAGE_AID,USE,SFA_RPKG_STDNTPLAN,SFA_RPKG_STDNTPLAN,0,2,2
PACKAGE_AID,USE,SFA_TIV_PWD_TRACK,SFA_TIV_PWD_TRACK,0,2,2
PACKAGE_AID,USE,SFA_TIV_RTN_TRACK,SFA_TIV_RTN_TRACK2,0,2,2
PACKAGE_AID,USE,SFA_TIV_RTN_TRACK,SFA_TIV_RTN_TRACK,0,2,2
PACKAGE_AID,USE,SFA_TIV_STU_TRACK,SFA_TIV_STU_TRACK,0,2,2
PACKAGE_AID,USE,STDNT_AWD_PER_RSRC,STDNT_AWD_PER_RSRC,0,2,2
PROCESS_LOANS,USE,LOAN_ORIG_TRANS,LOAN_ORIG_TRANS,0,2,2
PROCESS_LOANS,USE,ORIGINATE_LOAN,LOAN_DL_DMO_CHG,0,2,2
PROCESS_LOANS,USE,ORIGINATE_LOAN,LOAN_DL_FIN_CHG,0,2,2
PROCESS_LOANS,USE,ORIGINATE_LOAN,LOAN_ORIG_CL4,0,2,2
PROCESS_LOANS,USE,ORIGINATE_LOAN,LOAN_ORIG_ERRORS,0,2,2
PROCESS_LOANS,USE,ORIGINATE_LOAN,LOAN_ORIG_STAT,0,2,2
PROCESS_LOANS,USE,ORIGINATE_LOAN,LOAN_ORIG_WORK,0,2,2
PROCESS_LOANS,USE,ORIGINATE_LOAN,LOAN_ORIGINATION1,0,2,2
PROCESS_LOANS,USE,ORIGINATE_LOAN,LOAN_ORIGINATION2,0,2,2
PROCESS_LOANS,USE,ORIGINATE_LOAN,LOAN_ORIGINATION3,0,2,2
PROCESS_LOANS,USE,SFA_CNSL_UPD_SUSP,SFA_CNSL_UPD_SUSP,0,2,2
PROCESS_LOANS,USE,SFA_CRC_ORIG,SFA_CRC_LN_ORIG_ER,0,2,2
PROCESS_LOANS,USE,SFA_CRC_ORIG,SFA_CRC_ORIG_STAT,0,2,2
PROCESS_LOANS,USE,SFA_CRC_ORIG,LOAN_ORIG_WORK,0,2,2
PROCESS_LOANS,USE,SFA_CRC_ORIG,SFA_CRC_LOAN_ORIG,0,2,2
PROCESS_LOANS,USE,SFA_CRC_ORIG,SFA_CRC_LN_ORIG_FN,0,2,2
PROCESS_LOANS,USE,SFA_CRC_ORIG,SFA_CRC_LN_ORIG_CL,0,2,2
PROCESS_LOANS,USE,SFA_CRC_PNOTE_ALT,SFA_CRC_PN_RELATN,0,2,2
PROCESS_LOANS,USE,SFA_CRC_PNOTE_ALT,SFA_CRC_PNOTE_ALT,0,2,2
PROCESS_LOANS,USE,SFA_CRC_PNOTE_PLUS,SFA_CRC_PN_RELATN,0,2,2
PROCESS_LOANS,USE,SFA_CRC_PNOTE_PLUS,SFA_CRC_PNOTE_PLUS,0,2,2
PROCESS_LOANS,USE,SFA_CRC_PNOTE_STAF,SFA_CRC_PNOTE_STAF,0,2,2
PROCESS_LOANS,USE,SFA_EXIT_CNSL_SUSP,SFA_EXIT_CNSL_SUSP,0,2,2
PROCESS_LOANS,USE,SFA_LNDR_SEL_VIEW,SFA_LNDR_SEL_VIEW,0,2,2
PROCESS_LOANS,USE,CL_PNOTE,LN_CL_PNOTE,0,2,2
PROCESS_LOANS,USE,CL_PNOTE,LN_CL_PN_RELATN,0,2,2
PROCESS_LOANS,USE,LN_CL_PNOTE_STAF,LN_CL_PNOTE_STAF,0,2,2
PROCESS_LOANS,USE,LN_DL_EMPL_PARM,LN_DL_EMPL_PARM,0,2,2
PROCESS_LOANS,USE,LN_DL_PNOTE,LN_DL_PNOTE,0,2,2
PROCESS_LOANS,USE,LN_INST_PNOTE,LOAN_ORIG_PNOTE,0,2,2
PROCESS_LOANS,USE,LN_ORIG_OVRD,LOAN_ORIG_ACK_DL01,0,2,2
PROCESS_LOANS,USE,LOAN_DEMO,SFA_LN_IBT_OVRD,0,2,2
PROCESS_LOANS,USE,LOAN_DEMO,LOAN_ADDRESS,0,2,2
PROCESS_LOANS,USE,LOAN_DEMO,LOAN_DMO_OVRD_DL,0,2,2
PROCESS_LOANS,USE,LOAN_DEMO,LOAN_EMAIL,0,2,2
PROCESS_LOANS,USE,LOAN_DEMO,LOAN_NAME,0,2,2
PROCESS_LOANS,USE,LOAN_DEMO,LOAN_PHONE,0,2,2
PROCESS_LOANS,USE,LOAN_DEMO,SFA_DL_SULA_OVRD,0,2,2
PROCESS_LOANS,USE,LOAN_DEMO,LOAN_ORIG_WORK,0,2,2
PROCESS_LOANS,USE,LOAN_DEMO,LOAN_ORIG_ELG_DL01,0,2,2
PROCESS_LOANS,USE,LOAN_ECQUEUE,FA_LN_EDI_ECQUEUE,0,2,2
PROCESS_LOANS,USE,LOAN_FUND_MAINT,LOAN_DISB_MAINT,0,2,2
PROCESS_LOANS,USE,LOAN_MANIFEST01,LOAN_MANIFEST,0,2,2
PROCESS_LOANS,USE,LOAN_ORIG_DL_01,LOAN_ORIG_STAT_DL0,0,2,2
PROCESS_LOANS,USE,LOAN_ORIG_DL_01,LOAN_ORIG_DMO_DL01,0,2,2
PROCESS_LOANS,USE,LOAN_ORIG_DL_01,LOAN_ORIG_FIN_DL01,0,2,2
PROCESS_LOANS,USE,LOAN_ORIG_DL_01,LOAN_ORIG_ELG_DL01,0,2,2
PROCESS_LOANS,USE,LOAN_ORIG_DL_01,LOAN_ORIG_WORK,0,2,2
PROCESS_LOANS,INQUIRE,DL_CHG_FIELD_XREF,DL_CHG_XREF,0,2,2
PROCESS_LOANS,INQUIRE,LN_DL_PNOTE_INQ,LN_DL_PNOTE_INQ,0,2,2
PROCESS_LOANS,INQUIRE,LN_HR_MSG_LOG,LN_HR_MSG_LOG,0,2,2
PROCESS_LOANS,INQUIRE,LN_MSG_INQ,LN_MSG_WRK,0,2,2
PROCESS_LOANS,INQUIRE,LN_MSG_INQ,LN_MSG_INQ,0,2,2
PROCESS_LOANS,INQUIRE,LN_XFER_ID_TBL,LN_XFER_ID_TBL,0,2,2
PROCESS_LOANS,INQUIRE,LOAN_DISBURSEMENT,LOAN_DISBURSEMENT,0,2,2
PROCESS_LOANS,INQUIRE,LOAN_DISBURSEMENT,SCC_SUM_WORK,0,2,2
PROCESS_LOANS,INQUIRE,LOAN_DL_INQ01,LN_DL_ORIG_INQ,0,2,2
PROCESS_LOANS,INQUIRE,LOAN_DL_INQ01,LN_DL_DISB_INQ,0,2,2
PROCESS_LOANS,INQUIRE,LOAN_DL_INQ01,SFA_DL_SULA_ACTN,0,2,2
PROCESS_LOANS,INQUIRE,LOAN_DL_INQ01,LN_MSG_WRK,0,2,2
PROCESS_LOANS,INQUIRE,LOAN_DL_INQ01,LN_MSG_INQ,0,2,2
PROCESS_LOANS,INQUIRE,MENUITEM2,LOAN_ORIG_TRNS_INQ,0,2,2
PROCESS_LOANS,INQUIRE,ORIGINATION_LOAN_SUMMARY,LOAN_ORIGINATION_SUMMARY,0,2,2
PROCESS_LOANS,INQUIRE,ORIGINATION_LOAN_SUMMARY,SCC_SUM_WORK,0,2,2
PROCESS_LOANS,INQUIRE,ORIGINATION_STUDENT_SUMMARY,STUDENT_LOAN_ORIGINATIONS,0,2,2
PROCESS_LOANS,INQUIRE,ORIGINATION_STUDENT_SUMMARY,SCC_SUM_WORK,0,2,2
PROCESS_LOANS,INQUIRE,SFA_CRC_ACTN_CD_I,SFA_CRC_ACTION_CD,0,2,2
PROCESS_LOANS,INQUIRE,SFA_CRC_FILE_REV,SFA_CRC_FILE_REV,0,2,2
PROCESS_LOANS,INQUIRE,SFA_CRC_LOAD,SFA_CRC_LOAD_VW,0,2,2
PROCESS_LOANS,INQUIRE,SFA_EXIT_CNSL_STG,SFA_EXIT_CNSL_DTL,0,2,2
PROCESS_LOANS,INQUIRE,SFA_EXIT_CNSL_STG,SFA_EXIT_CNSL_HDR,0,2,2
PROCESS_LOANS,INQUIRE,SFA_PERK_MPN_INDEB,SFA_PERK_MPN_INDEB,0,2,2
PROCESS_LOANS,MENUITEM9,BUSINESS_DOCUMENT_ERRORS,BUSINESS_DOCUMENT_DETAIL,0,2,2
PROCESS_LOANS,MENUITEM9,BUSINESS_DOCUMENT_ERRORS,BUSINESS_DOCUMENT_DATA,0,2,2
PROCESS_LOANS,MENUITEM9,BUSINESS_DOCUMENT_SUMMARY,SUMMARY,0,2,2
PROCESS_LOANS,MENUITEM9,BUSINESS_DOCUMENT_SUMMARY,EC_BUSDOC_02,0,2,2
PROCESS_LOANS,MENUITEM9,CL4_EFT_DETAIL,CL_EFT_DTL_V4B,0,2,2
PROCESS_LOANS,MENUITEM9,CL4_EFT_DETAIL,CL_EFT4_HEAD,0,2,2
PROCESS_LOANS,MENUITEM9,CL_CHX_EXP4,CL_CHX_DTL4_1,0,2,2
PROCESS_LOANS,MENUITEM9,CL_CHX_EXP4,CL_CHX_HEAD4,0,2,2
PROCESS_LOANS,MENUITEM9,CL_CHX_EXP4,CL_CHX_TRAL4,0,2,2
PROCESS_LOANS,MENUITEM9,CL_CHX_EXP4,CL_CHX_DTL4_2,0,2,2
PROCESS_LOANS,MENUITEM9,CL_EXP_EDI_V4,CL_EXP_ALT4,0,2,2
PROCESS_LOANS,MENUITEM9,CL_EXP_EDI_V4,CL_EXP_DTL4_MAIN,0,2,2
PROCESS_LOANS,MENUITEM9,CL_EXP_EDI_V4,CL_EXP_HEAD4,0,2,2
PROCESS_LOANS,MENUITEM9,CL_EXP_EDI_V4,CL_EXP_REF4,0,2,2
PROCESS_LOANS,MENUITEM9,CL_EXP_EDI_V4,CL_EXP_TRAIL4,0,2,2
PROCESS_LOANS,MENUITEM9,CL_IMP_EDI_V4,CL_IMP_ALT_V4,0,2,2
PROCESS_LOANS,MENUITEM9,CL_IMP_EDI_V4,CL_IMP_MAIN4,0,2,2
PROCESS_LOANS,MENUITEM9,CL_IMP_EDI_V4,CL_IMP_MAIN4_2,0,2,2
PROCESS_LOANS,MENUITEM9,CL_IMP_EDI_V4,CL_IMP_CHG_V4,0,2,2
PROCESS_LOANS,MENUITEM9,CL_IMP_EDI_V4,CL_IMP_HEAD4,0,2,2
PROCESS_LOANS,MENUITEM9,CL_IMP_EDI_V4,CL_IMP_MAIN4_1B,0,2,2
PROCESS_LOANS,MENUITEM9,CL_IMP_EDI_V4,CL_IMP_TRAIL4,0,2,2
PROCESS_LOANS,MENUITEM9,LOAN_LENDERS,LENDER_INQUIRE,0,2,2
PROCESS_LOANS,MENUITEM9,LOAN_SERVICERS,SERVICER_INQUIRY,0,2,2
PROCESS_LOANS,MENUITEM9,SFA_CRC_STAGE,SFA_CRC_AWARD,0,2,2
PROCESS_LOANS,MENUITEM9,SFA_CRC_STAGE,SFA_CRC_DISB,0,2,2
PROCESS_LOANS,MENUITEM9,SFA_CRC_STAGE,SFA_CRC_DOCUMENT,0,2,2
PROCESS_LOANS,MENUITEM9,SFA_CRC_STAGE,SFA_CRC_PERSON,0,2,2
PROCESS_LOANS,MENUITEM9,SFA_CRC_STAGE,SFA_CRC_ATTSCHL,0,2,2
PROCESS_LOANS,MENUITEM9,SFA_CRC_STAGE,SFA_CRC_STUDENT,0,2,2
PROCESS_LOANS,USE,SFA_PERK_MPN_TRACK,SFA_PERK_MPN_DATA,0,2,2
PROCESS_LOANS,USE,SFA_PERK_MPN_TRACK,SFA_PERK_MPN_REFER,0,2,2
PROCESS_LOANS,USE,SFA_PERK_MPN_TRACK,SFA_PERK_MPN_TRACK,0,2,2
PROCESS_PELL_PMT,INQUIRE,PELL_00_OUTBOUND,PELL_00_OUTBOUND,0,2,2
PROCESS_PELL_PMT,INQUIRE,PELL_INBOUND_00,PELL_DISBACK_00,0,2,2
PROCESS_PELL_PMT,INQUIRE,PELL_INBOUND_00,PELL_HEADER_00,0,2,2
PROCESS_PELL_PMT,INQUIRE,PELL_INBOUND_00,PELL_ORGACK_00,0,2,2
PROCESS_PELL_PMT,INQUIRE,PELL_INBOUND_00,PELL_SDBACK_00,0,2,2
PROCESS_PELL_PMT,INQUIRE,PELL_INBOUND_00,PELL_TRAILER_00,0,2,2
PROCESS_PELL_PMT,INQUIRE,PELL_INST_IN_00,PELL_HEADER_00,0,2,2
PROCESS_PELL_PMT,INQUIRE,PELL_INST_IN_00,PELL_TRAILER_00,0,2,2
PROCESS_PELL_PMT,INQUIRE,PELL_INST_IN_00,PELL_SARD_00,0,2,2
PROCESS_PELL_PMT,INQUIRE,PELL_INST_IN_00,PELL_SAR_00,0,2,2
PROCESS_PELL_PMT,INQUIRE,PELL_INST_OUT_00,PELL_DREQ_00,0,2,2
PROCESS_PELL_PMT,INQUIRE,PELL_INST_OUT_00,PELL_HEADER_00,0,2,2
PROCESS_PELL_PMT,INQUIRE,PELL_INST_OUT_00,PELL_IDR_00,0,2,2
PROCESS_PELL_PMT,INQUIRE,PELL_INST_OUT_00,PELL_TRAILER_00,0,2,2
PROCESS_PELL_PMT,INQUIRE,PELL_MRR_00,PELL_HEADER_00,0,2,2
PROCESS_PELL_PMT,INQUIRE,PELL_MRR_00,PELL_MRR_00,0,2,2
PROCESS_PELL_PMT,INQUIRE,PELL_MRR_00,PELL_TRAILER_00,0,2,2
PROCESS_PELL_PMT,INQUIRE,PELL_MRR_00,PELL_MRR_00_INST,0,2,2
PROCESS_PELL_PMT,INQUIRE,PELL_REC_IN_00,PELL_HEADER_00,0,2,2
PROCESS_PELL_PMT,INQUIRE,PELL_REC_IN_00,PELL_RECON_00,0,2,2
PROCESS_PELL_PMT,INQUIRE,PELL_REC_IN_00,PELL_TRAILER_00,0,2,2
PROCESS_PELL_PMT,INQUIRE,PELL_YTD_00,PELL_HEADER_00,0,2,2
PROCESS_PELL_PMT,INQUIRE,PELL_YTD_00,PELL_TRAILER_00,0,2,2
PROCESS_PELL_PMT,INQUIRE,PELL_YTD_00,PELL_YTDDSB_00,0,2,2
PROCESS_PELL_PMT,INQUIRE,PELL_YTD_00,PELL_YTDORG_00,0,2,2
PROCESS_PELL_PMT,INQUIRE,PELL_YTD_00,PELL_YTDSUM_00,0,2,2
PROCESS_PELL_PMT,INQUIRE,SFA_COD_INQUIRY,SFA_COD_AWARD,0,2,2
PROCESS_PELL_PMT,INQUIRE,SFA_COD_INQUIRY,SFA_COD_DOCUMENT,0,2,2
PROCESS_PELL_PMT,INQUIRE,SFA_COD_INQUIRY,SFA_COD_SCHOOL_INF,0,2,2
PROCESS_PELL_PMT,INQUIRE,SFA_COD_INQUIRY,SFA_COD_DISB,0,2,2
PROCESS_PELL_PMT,INQUIRE,SFA_COD_INQUIRY,SFA_COD_STUDENT,0,2,2
PROCESS_PELL_PMT,USE,PELL_ORIGINATION,PELL_DISB_1,0,2,2
PROCESS_PELL_PMT,USE,PELL_ORIGINATION,PELL_ORIG_1,0,2,2
PROCESS_PELL_PMT,USE,PELL_ORIGINATION,PELL_DISB_2,0,2,2
SFA_FWS,USE,SFA_FWS,SFA_FWS_ACTN_DTL,0,2,2
SFA_FWS,USE,SFA_FWS,SFA_FWS1,0,2,2
SFA_FWS,USE,SFA_FWS_INQUIRY,SFA_FWS_AWARD,0,2,2
SFA_FWS,USE,SFA_FWS_INQUIRY,SFA_FWS_DOCUMENT,0,2,2
SFA_FWS,USE,SFA_FWS_INQUIRY,SFA_FWS_SCHL_INF,0,2,2
SFA_FWS,USE,SFA_FWS_INQUIRY,SFA_FWS_STUDENT,0,2,2
SFA_HIDDEN,MENUITEM1,FA_INST_PLANQRY,FA_INST_PLANQRY,0,2,2
SFA_HIDDEN,MENUITEM1,FA_INST_STDLIST,FA_INST_STDLIST,0,2,2
SFA_HIDDEN,MENUITEM1,FA_INST_STDPLAN,FA_INST_STDPLAN,0,2,2
SFA_NAC_TEST,USE,CLI_FEATURE_TOOL,SFA_TEST_CLI,0,2,2
SFA_NAC_TEST,USE,CLI_FEATURE_TOOL,SFA_NAC_FMH,0,2,2
SFA_NAC_TEST,USE,IM_TEST_HARNESS,SFA_NAC_IM_JSON,0,2,2
SFA_NAC_TEST,USE,IM_TEST_HARNESS,SFA_NAC_IM_TEST,0,2,2
SFA_PELL_SCHEDLOAD,PELLSCHED,LOADPELLSCHED,SFA_PELL_SCHEDLOAD,0,2,2
SFA_PELL_SCHEDLOAD,PELLSCHED,SFA_PELL_SCHEDCOMP,SFA_PELL_SCHEDCOMP,0,2,2
SFA_SAP_FINANCIAL_AID,SETUP,SFA_SAP_ET_AYR,SFA_SAP_ET_AYR,0,2,2
SFA_SAP_FINANCIAL_AID,USE,SFA_SAP_RPT,SFA_SAP_STDNT_RPT,0,2,2
TRACK_STUDENT_CAREERS,INQUIRE,STDNT_GROUPS_INQS,STDNT_GROUPS_SINQ,0,2,2
UC_COMPONENTS,USE,MENUITEM1,UC_GEN_MAPVAL,0,2,2
UC_COMPONENTS,USE,UC_FILENM_TMPLT,UC_FILENM_TMPLT,0,2,2
UC_COMPONENTS,USE,UC_FILE_DEFN,UC_FILE_DEFN,0,2,2
UC_COMPONENTS,USE,UC_FILE_EXPORT,UC_GEN_EXPORT,0,2,2
UC_COMPONENTS,USE,UC_FILE_IMPORT,UC_GEN_IMPORT,0,2,2
UC_COMPONENTS,USE,UC_FILE_IMPORT_LOG,UC_FILE_LOG,0,2,2
UC_COMPONENTS,USE,UC_FILE_SRC,UC_FILE_SRC_HDR,0,2,2
UC_COMPONENTS,USE,UC_FILE_SRC,UC_FILE_SRC_DET,0,2,2
